brand;country;currency;customers_per_day;outlet_id;week_id;weekday;sales_per_day
Saturn;italy;EURO;408.0;588.0;13.0;thu;50945.69
MediaMarkt;germany;EURO;383.0;56.0;17.0;tue;50396.73
MediaMarkt;spain;EURO;0.0;142.0;50.0;sun;0.0
MediaMarkt;germany;EURO;1883.0;74.0;7.0;fri;63323.45
MediaMarkt;switzerland;CHF;356.0;421.0;12.0;mon;53649.61
Saturn;netherlands;EURO;2655.0;601.0;5.0;sat;71894.43
Saturn;spain;EURO;0.0;187.0;9.0;sun;0.0
Saturn;spain;EURO;434.0;108.0;48.0;thu;55172.19
Saturn;austria;EURO;408.0;333.0;22.0;tue;49984.26
MediaMarkt;spain;EURO;348.0;100.0;42.0;thu;53581.0
MediaMarkt;greece;EURO;2611.0;240.0;31.0;sat;72139.67
Saturn;spain;EURO;527.0;112.0;35.0;tue;57230.63
MediaMarkt;italy;EURO;1053.0;598.0;5.0;wed;56387.71
Saturn;germany;EURO;362.0;86.0;6.0;mon;52509.29
Saturn;netherlands;EURO;324.0;601.0;36.0;thu;-999999.0
Saturn;germany;EURO;2853.0;86.0;36.0;sat;79293.76
MediaMarkt;italy;EURO;1122.0;598.0;43.0;wed;58045.51
MediaMarkt;germany;EURO;342.0;59.0;10.0;mon;50694.52
MediaMarkt;germany;EURO;566.0;56.0;28.0;thu;65792.18
MediaMarkt;spain;EURO;1104.0;100.0;31.0;wed;66888.35
MediaMarkt;austria;EURO;262.0;342.0;35.0;mon;59981.7
Saturn;germany;EURO;2352.0;86.0;22.0;fri;66282.83
Saturn;greece;EURO;3027.0;251.0;13.0;sat;75936.59
MediaMarkt;switzerland;CHF;370.0;477.0;41.0;mon;64546.08
MediaMarkt;switzerland;CHF;0.0;477.0;16.0;sun;0.0
MediaMarkt;italy;EURO;2320.0;530.0;18.0;sat;78928.33
MediaMarkt;greece;EURO;1235.0;255.0;5.0;fri;53099.27
Saturn;germany;EURO;0.0;17.0;48.0;sun;0.0
MediaMarkt;austria;EURO;1723.0;342.0;9.0;fri;61131.83
MediaMarkt;germany;EURO;2090.0;99.0;43.0;sat;72637.46
MediaMarkt;germany;EURO;1334.0;14.0;52.0;wed;58748.18
MediaMarkt;germany;EURO;1731.0;59.0;35.0;fri;56461.92
MediaMarkt;spain;EURO;1206.0;142.0;37.0;wed;65029.51
MediaMarkt;netherlands;EURO;1678.0;652.0;32.0;wed;61466.83
MediaMarkt;greece;EURO;523.0;234.0;19.0;thu;56666.2
Saturn;germany;EURO;343.0;86.0;8.0;tue;53661.15
MediaMarkt;germany;EURO;1430.0;95.0;24.0;sat;63853.88
MediaMarkt;switzerland;CHF;563.0;421.0;3.0;tue;44711.43
MediaMarkt;italy;EURO;483.0;530.0;6.0;tue;49672.16
MediaMarkt;italy;EURO;786.0;551.0;51.0;tue;58443.65
Saturn;italy;EURO;479.0;582.0;45.0;thu;60503.74
MediaMarkt;italy;EURO;1038.0;530.0;25.0;wed;61952.17
MediaMarkt;spain;EURO;0.0;164.0;7.0;sun;0.0
Saturn;germany;EURO;2019.0;86.0;5.0;sat;69514.75
MediaMarkt;germany;EURO;0.0;74.0;2.0;sun;0.0
MediaMarkt;spain;EURO;183.0;100.0;23.0;mon;57217.2
MediaMarkt;austria;EURO;1319.0;363.0;46.0;wed;68035.98
MediaMarkt;austria;EURO;2733.0;399.0;9.0;sat;73836.18
MediaMarkt;italy;EURO;1961.0;598.0;6.0;sat;61787.73
MediaMarkt;austria;EURO;365.0;342.0;26.0;mon;54548.3
MediaMarkt;greece;EURO;0.0;234.0;18.0;sun;0.0
MediaMarkt;germany;EURO;508.0;99.0;18.0;tue;53743.52
Saturn;spain;EURO;3216.0;187.0;13.0;sat;70184.35
MediaMarkt;italy;EURO;523.0;509.0;39.0;thu;51673.13
MediaMarkt;germany;EURO;275.0;52.0;37.0;mon;57131.86
MediaMarkt;netherlands;EURO;1418.0;608.0;11.0;fri;60201.21
MediaMarkt;austria;EURO;283.0;342.0;9.0;mon;53393.23
MediaMarkt;germany;EURO;1760.0;52.0;16.0;fri;61540.68
MediaMarkt;germany;EURO;0.0;59.0;37.0;sun;0.0
MediaMarkt;netherlands;EURO;311.0;645.0;36.0;thu;58234.86
MediaMarkt;germany;EURO;2205.0;95.0;29.0;sat;75457.15
MediaMarkt;italy;EURO;492.0;598.0;44.0;thu;53639.35
Saturn;netherlands;EURO;615.0;698.0;6.0;thu;58350.17
MediaMarkt;netherlands;EURO;405.0;608.0;49.0;mon;49061.19
MediaMarkt;austria;EURO;1204.0;342.0;19.0;wed;62990.87
MediaMarkt;netherlands;EURO;421.0;652.0;46.0;mon;58463.88
MediaMarkt;germany;EURO;1800.0;79.0;29.0;fri;58061.03
MediaMarkt;germany;EURO;1654.0;70.0;13.0;sat;59420.32
Saturn;greece;EURO;529.0;298.0;20.0;tue;51841.4
Saturn;greece;EURO;1575.0;298.0;42.0;sat;72970.23
MediaMarkt;germany;EURO;1963.0;70.0;44.0;fri;61683.99
MediaMarkt;greece;EURO;2864.0;222.0;14.0;sat;70397.1
MediaMarkt;italy;EURO;421.0;598.0;29.0;tue;57861.55
MediaMarkt;switzerland;CHF;221.0;477.0;13.0;mon;59202.07
Saturn;greece;EURO;853.0;298.0;34.0;wed;62393.54
MediaMarkt;austria;EURO;329.0;399.0;40.0;thu;60162.37
MediaMarkt;austria;EURO;1194.0;399.0;7.0;wed;63665.51
Saturn;spain;EURO;355.0;108.0;44.0;mon;54134.5
MediaMarkt;austria;EURO;0.0;342.0;1.0;sun;0.0
MediaMarkt;netherlands;EURO;352.0;645.0;20.0;thu;61713.16
MediaMarkt;greece;EURO;928.0;234.0;29.0;wed;64848.2
Saturn;germany;EURO;1537.0;86.0;44.0;wed;61254.37
MediaMarkt;greece;EURO;0.0;240.0;13.0;sun;0.0
MediaMarkt;spain;EURO;458.0;106.0;44.0;tue;49776.33
MediaMarkt;spain;EURO;816.0;106.0;50.0;tue;63126.65
MediaMarkt;germany;EURO;307.0;56.0;49.0;mon;51184.55
Saturn;italy;EURO;2800.0;588.0;15.0;sat;67640.65
MediaMarkt;greece;EURO;0.0;222.0;18.0;sun;0.0
MediaMarkt;italy;EURO;369.0;598.0;35.0;mon;56434.97
MediaMarkt;germany;EURO;0.0;97.0;6.0;sun;0.0
MediaMarkt;netherlands;EURO;1854.0;652.0;38.0;fri;61825.66
MediaMarkt;germany;EURO;1397.0;70.0;11.0;wed;63191.6
Saturn;netherlands;EURO;1847.0;698.0;12.0;fri;51251.31
Saturn;spain;EURO;355.0;112.0;40.0;tue;46920.13
MediaMarkt;germany;EURO;920.0;52.0;47.0;tue;54018.19
Saturn;spain;EURO;489.0;187.0;4.0;tue;50191.83
Saturn;netherlands;EURO;1681.0;698.0;27.0;fri;50691.85
Saturn;italy;EURO;931.0;588.0;46.0;wed;62528.05
MediaMarkt;germany;EURO;775.0;79.0;30.0;wed;72088.54
MediaMarkt;germany;EURO;365.0;74.0;2.0;tue;57766.35
Saturn;germany;EURO;0.0;17.0;47.0;sun;0.0
MediaMarkt;switzerland;CHF;341.0;477.0;31.0;thu;63871.89
MediaMarkt;spain;EURO;0.0;106.0;43.0;sun;0.0
Saturn;austria;EURO;1786.0;333.0;38.0;sat;71811.12
MediaMarkt;greece;EURO;244.0;240.0;29.0;mon;52049.65
MediaMarkt;germany;EURO;2147.0;79.0;10.0;sat;68624.35
MediaMarkt;switzerland;CHF;511.0;408.0;32.0;thu;60591.07
MediaMarkt;austria;EURO;518.0;342.0;38.0;thu;58332.71
MediaMarkt;austria;EURO;0.0;363.0;29.0;sun;0.0
Saturn;netherlands;EURO;2615.0;601.0;43.0;sat;70117.96
Saturn;austria;EURO;0.0;301.0;41.0;sun;0.0
MediaMarkt;italy;EURO;2830.0;530.0;30.0;sat;70109.68
MediaMarkt;greece;EURO;315.0;234.0;30.0;mon;47786.93
MediaMarkt;italy;EURO;1567.0;509.0;6.0;sat;65836.11
Saturn;germany;EURO;541.0;17.0;3.0;tue;49524.1
Saturn;germany;EURO;286.0;51.0;34.0;mon;59890.11
Saturn;italy;EURO;349.0;582.0;28.0;tue;56247.6
Saturn;germany;EURO;600.0;17.0;8.0;tue;46454.99
Saturn;italy;EURO;384.0;582.0;19.0;tue;52750.54
Saturn;netherlands;EURO;258.0;698.0;3.0;mon;57109.48
MediaMarkt;germany;EURO;2591.0;79.0;38.0;sat;67876.47
MediaMarkt;switzerland;CHF;417.0;421.0;17.0;mon;49464.51
MediaMarkt;germany;EURO;0.0;74.0;39.0;sun;0.0
Saturn;austria;EURO;2323.0;301.0;9.0;fri;61098.15
Saturn;austria;EURO;272.0;301.0;6.0;mon;56336.3
MediaMarkt;italy;EURO;449.0;598.0;8.0;thu;57957.33
Saturn;germany;EURO;337.0;86.0;38.0;tue;45604.29
MediaMarkt;austria;EURO;500.0;399.0;41.0;tue;57599.32
MediaMarkt;spain;EURO;375.0;100.0;35.0;mon;61481.81
MediaMarkt;germany;EURO;1554.0;79.0;37.0;sat;70617.09
MediaMarkt;spain;EURO;350.0;164.0;30.0;tue;56827.52
MediaMarkt;italy;EURO;1789.0;509.0;5.0;sat;74428.22
MediaMarkt;switzerland;CHF;313.0;477.0;39.0;mon;65367.11
MediaMarkt;italy;EURO;2029.0;551.0;47.0;wed;70074.33
Saturn;germany;EURO;3046.0;17.0;18.0;sat;81379.21
Saturn;greece;EURO;2216.0;251.0;12.0;fri;54969.91
Saturn;germany;EURO;1865.0;51.0;13.0;fri;55998.95
Saturn;austria;EURO;0.0;333.0;42.0;sun;0.0
MediaMarkt;spain;EURO;616.0;142.0;46.0;thu;61919.57
Saturn;italy;EURO;2213.0;582.0;17.0;fri;68406.01
MediaMarkt;austria;EURO;1359.0;334.0;38.0;wed;62444.51
MediaMarkt;italy;EURO;350.0;509.0;41.0;mon;54552.25
Saturn;germany;EURO;319.0;-999999.0;44.0;thu;59014.84
MediaMarkt;greece;EURO;509.0;255.0;14.0;thu;65016.56
MediaMarkt;netherlands;EURO;321.0;694.0;18.0;mon;57418.07
Saturn;spain;EURO;2838.0;187.0;47.0;sat;74771.87
MediaMarkt;austria;EURO;352.0;399.0;38.0;mon;61810.32
MediaMarkt;italy;EURO;277.0;598.0;24.0;mon;52283.64
MediaMarkt;germany;EURO;437.0;95.0;24.0;thu;59565.67
Saturn;greece;EURO;1547.0;298.0;16.0;wed;66224.69
MediaMarkt;spain;EURO;2874.0;142.0;12.0;sat;79373.37
Saturn;italy;EURO;1960.0;588.0;19.0;fri;62422.13
Saturn;spain;EURO;0.0;187.0;6.0;sun;0.0
MediaMarkt;italy;EURO;556.0;509.0;16.0;thu;58957.07
MediaMarkt;netherlands;EURO;1311.0;652.0;52.0;wed;65534.61
Saturn;greece;EURO;1549.0;298.0;51.0;wed;69747.97
MediaMarkt;italy;EURO;636.0;509.0;52.0;thu;60945.61
MediaMarkt;italy;EURO;391.0;555.0;22.0;mon;62265.5
Saturn;spain;EURO;1949.0;108.0;6.0;sat;65698.95
MediaMarkt;greece;EURO;1547.0;255.0;25.0;sat;63874.35
MediaMarkt;austria;EURO;2500.0;342.0;51.0;fri;62253.14
MediaMarkt;greece;EURO;494.0;234.0;5.0;thu;59192.74
MediaMarkt;greece;EURO;453.0;-999999.0;18.0;tue;53192.2
MediaMarkt;germany;EURO;842.0;95.0;12.0;wed;58831.18
Saturn;netherlands;EURO;1657.0;698.0;44.0;sat;73651.56
MediaMarkt;germany;EURO;308.0;74.0;5.0;mon;56895.28
Saturn;spain;EURO;402.0;108.0;42.0;thu;64516.44
Saturn;germany;EURO;555.0;81.0;28.0;tue;48365.5
MediaMarkt;italy;EURO;3520.0;509.0;48.0;sat;76340.28
MediaMarkt;italy;EURO;568.0;598.0;10.0;tue;57385.05
MediaMarkt;germany;EURO;3207.0;99.0;51.0;fri;68064.32
MediaMarkt;italy;EURO;0.0;551.0;31.0;sun;0.0
Saturn;greece;EURO;382.0;251.0;30.0;mon;50980.61
Saturn;netherlands;EURO;555.0;601.0;30.0;thu;59122.9
MediaMarkt;germany;EURO;1256.0;52.0;13.0;wed;70344.71
MediaMarkt;austria;EURO;911.0;334.0;45.0;wed;59248.04
Saturn;spain;EURO;307.0;187.0;43.0;mon;55094.25
Saturn;germany;EURO;378.0;51.0;26.0;tue;47305.98
Saturn;austria;EURO;1930.0;333.0;17.0;sat;69418.55
Saturn;spain;EURO;1581.0;187.0;12.0;fri;48802.37
MediaMarkt;germany;EURO;227.0;95.0;14.0;mon;52561.59
Saturn;italy;EURO;390.0;582.0;41.0;mon;57669.97
MediaMarkt;italy;EURO;1873.0;509.0;8.0;sat;69652.51
MediaMarkt;italy;EURO;456.0;509.0;6.0;tue;55269.83
MediaMarkt;spain;EURO;2834.0;164.0;5.0;sat;79610.73
MediaMarkt;greece;EURO;437.0;222.0;7.0;thu;64642.73
MediaMarkt;greece;EURO;1418.0;222.0;31.0;wed;66535.8
Saturn;greece;EURO;494.0;251.0;47.0;thu;61472.59
Saturn;netherlands;EURO;253.0;601.0;35.0;mon;53776.8
Saturn;austria;EURO;349.0;333.0;36.0;thu;60765.36
Saturn;germany;EURO;371.0;17.0;29.0;mon;44732.19
MediaMarkt;greece;EURO;268.0;255.0;36.0;mon;52198.91
MediaMarkt;italy;EURO;1612.0;509.0;10.0;sat;62114.14
MediaMarkt;austria;EURO;2154.0;339.0;45.0;sat;68472.54
Saturn;germany;EURO;1357.0;86.0;20.0;wed;65692.13
Saturn;spain;EURO;1290.0;112.0;22.0;fri;43308.23
MediaMarkt;germany;EURO;1343.0;52.0;21.0;fri;59508.67
Saturn;netherlands;EURO;1117.0;698.0;3.0;wed;52842.27
MediaMarkt;spain;EURO;446.0;164.0;37.0;thu;55918.56
Saturn;italy;EURO;1025.0;582.0;11.0;wed;68501.8
MediaMarkt;italy;EURO;0.0;509.0;10.0;sun;0.0
Saturn;italy;EURO;309.0;588.0;35.0;mon;58691.77
MediaMarkt;greece;EURO;223.0;234.0;31.0;mon;52758.59
Saturn;germany;EURO;346.0;51.0;2.0;tue;49749.69
Saturn;spain;EURO;242.0;108.0;13.0;mon;50424.18
MediaMarkt;germany;EURO;1689.0;95.0;21.0;sat;69921.57
MediaMarkt;austria;EURO;0.0;339.0;37.0;sun;0.0
Saturn;greece;EURO;541.0;298.0;14.0;tue;52061.14
Saturn;germany;EURO;679.0;17.0;51.0;tue;62656.63
MediaMarkt;germany;EURO;1780.0;79.0;34.0;fri;64455.89
MediaMarkt;switzerland;CHF;624.0;477.0;19.0;tue;61833.78
MediaMarkt;germany;EURO;0.0;74.0;37.0;sun;0.0
MediaMarkt;netherlands;EURO;2217.0;645.0;44.0;fri;62931.76
MediaMarkt;austria;EURO;275.0;334.0;2.0;mon;50818.8
MediaMarkt;italy;EURO;449.0;509.0;5.0;tue;49147.57
Saturn;netherlands;EURO;0.0;601.0;30.0;sun;0.0
MediaMarkt;austria;EURO;0.0;399.0;18.0;sun;0.0
MediaMarkt;switzerland;CHF;0.0;477.0;8.0;sun;0.0
MediaMarkt;germany;EURO;240.0;56.0;19.0;mon;48968.94
Saturn;netherlands;EURO;1640.0;601.0;38.0;fri;69167.65
MediaMarkt;switzerland;CHF;1774.0;421.0;12.0;sat;69307.89
MediaMarkt;greece;EURO;1587.0;255.0;42.0;wed;64347.08
Saturn;germany;EURO;604.0;86.0;51.0;thu;57148.21
MediaMarkt;italy;EURO;301.0;555.0;26.0;mon;46160.26
MediaMarkt;spain;EURO;435.0;106.0;42.0;thu;57327.51
Saturn;austria;EURO;2283.0;333.0;37.0;fri;59587.39
MediaMarkt;greece;EURO;620.0;255.0;50.0;tue;60815.1
MediaMarkt;italy;EURO;400.0;530.0;23.0;thu;55646.07
MediaMarkt;austria;EURO;2818.0;363.0;31.0;sat;73146.95
MediaMarkt;germany;EURO;449.0;95.0;30.0;tue;58753.82
MediaMarkt;austria;EURO;368.0;334.0;41.0;tue;51477.78
MediaMarkt;netherlands;EURO;1229.0;608.0;37.0;wed;64420.85
MediaMarkt;spain;EURO;-999999.0;106.0;47.0;thu;55690.13
MediaMarkt;germany;EURO;0.0;79.0;11.0;sun;0.0
MediaMarkt;germany;EURO;0.0;70.0;12.0;sun;0.0
Saturn;spain;EURO;469.0;112.0;24.0;thu;54541.49
MediaMarkt;austria;EURO;381.0;339.0;26.0;tue;48165.32
MediaMarkt;germany;EURO;0.0;59.0;46.0;sun;0.0
MediaMarkt;germany;EURO;1260.0;14.0;44.0;fri;54350.48
MediaMarkt;italy;EURO;1345.0;530.0;38.0;fri;55450.59
MediaMarkt;germany;EURO;363.0;70.0;25.0;tue;52314.85
Saturn;germany;EURO;0.0;86.0;21.0;sun;0.0
Saturn;germany;EURO;2498.0;81.0;2.0;sat;64603.7
MediaMarkt;spain;EURO;600.0;164.0;16.0;thu;64027.01
MediaMarkt;germany;EURO;1027.0;79.0;17.0;wed;63111.23
MediaMarkt;spain;EURO;442.0;164.0;-999999.0;thu;58421.71
Saturn;italy;EURO;2787.0;588.0;52.0;sat;75248.52
MediaMarkt;germany;EURO;521.0;99.0;43.0;thu;64243.65
MediaMarkt;italy;EURO;312.0;598.0;38.0;mon;53883.51
MediaMarkt;switzerland;CHF;435.0;421.0;11.0;thu;60176.92
MediaMarkt;spain;EURO;492.0;100.0;17.0;tue;48626.52
MediaMarkt;austria;EURO;1198.0;399.0;20.0;wed;63208.78
Saturn;greece;EURO;314.0;298.0;40.0;mon;61434.74
MediaMarkt;austria;EURO;1055.0;334.0;31.0;wed;64494.79
MediaMarkt;austria;EURO;2167.0;399.0;48.0;fri;65018.58
MediaMarkt;germany;EURO;0.0;79.0;48.0;sun;0.0
MediaMarkt;italy;EURO;1199.0;598.0;17.0;wed;64036.26
MediaMarkt;germany;EURO;617.0;52.0;39.0;tue;50213.58
MediaMarkt;switzerland;CHF;2003.0;408.0;20.0;fri;59633.46
MediaMarkt;germany;EURO;1659.0;79.0;26.0;wed;58136.59
MediaMarkt;germany;EURO;1672.0;95.0;29.0;wed;58971.17
Saturn;austria;EURO;2686.0;301.0;2.0;sat;73232.46
MediaMarkt;germany;EURO;586.0;56.0;25.0;tue;50643.07
Saturn;spain;EURO;0.0;112.0;30.0;sun;0.0
MediaMarkt;austria;EURO;405.0;342.0;14.0;thu;58203.02
Saturn;greece;EURO;897.0;251.0;25.0;wed;58366.91
MediaMarkt;italy;EURO;352.0;551.0;7.0;mon;54092.71
Saturn;greece;EURO;481.0;251.0;43.0;tue;58721.47
MediaMarkt;germany;EURO;377.0;56.0;12.0;mon;55266.63
MediaMarkt;germany;EURO;918.0;56.0;47.0;tue;58674.82
MediaMarkt;netherlands;EURO;272.0;694.0;10.0;mon;58330.73
MediaMarkt;italy;EURO;471.0;530.0;42.0;tue;55568.37
MediaMarkt;italy;EURO;412.0;598.0;30.0;thu;60463.95
MediaMarkt;germany;EURO;1057.0;74.0;42.0;wed;59657.24
Saturn;greece;EURO;328.0;298.0;6.0;mon;51508.62
Saturn;germany;EURO;1377.0;81.0;16.0;wed;61437.91
MediaMarkt;germany;EURO;2659.0;79.0;50.0;fri;67042.59
MediaMarkt;netherlands;EURO;247.0;608.0;45.0;mon;58315.71
Saturn;spain;EURO;584.0;112.0;48.0;thu;63556.82
Saturn;austria;EURO;2371.0;333.0;50.0;wed;71996.69
MediaMarkt;germany;EURO;438.0;56.0;40.0;tue;56191.11
Saturn;germany;EURO;3000.0;51.0;8.0;sat;73845.05
MediaMarkt;netherlands;EURO;522.0;652.0;14.0;thu;57675.02
MediaMarkt;italy;EURO;1290.0;555.0;8.0;wed;60776.39
MediaMarkt;netherlands;EURO;931.0;652.0;50.0;tue;53331.78
Saturn;austria;EURO;562.0;301.0;47.0;tue;56244.33
MediaMarkt;greece;EURO;907.0;222.0;14.0;wed;60263.94
MediaMarkt;italy;EURO;404.0;555.0;9.0;tue;51917.03
MediaMarkt;italy;EURO;411.0;530.0;9.0;thu;59296.07
Saturn;germany;EURO;222.0;17.0;35.0;mon;56830.18
MediaMarkt;greece;EURO;356.0;234.0;27.0;thu;55025.83
Saturn;italy;EURO;1104.0;588.0;4.0;wed;62866.04
MediaMarkt;greece;EURO;2457.0;240.0;52.0;sat;72195.38
MediaMarkt;netherlands;EURO;632.0;645.0;51.0;tue;57693.96
Saturn;germany;EURO;0.0;81.0;10.0;sun;0.0
MediaMarkt;austria;EURO;521.0;339.0;22.0;tue;63391.32
Saturn;austria;EURO;0.0;333.0;35.0;sun;0.0
Saturn;spain;EURO;2191.0;187.0;33.0;fri;64017.04
Saturn;italy;EURO;1496.0;588.0;44.0;wed;65561.32
MediaMarkt;austria;EURO;1851.0;334.0;8.0;fri;58434.98
Saturn;spain;EURO;366.0;108.0;2.0;tue;52712.17
MediaMarkt;austria;EURO;305.0;334.0;39.0;mon;56134.72
Saturn;austria;EURO;0.0;333.0;31.0;sun;0.0
MediaMarkt;germany;EURO;2575.0;99.0;45.0;sat;71976.44
MediaMarkt;greece;EURO;481.0;240.0;23.0;thu;60574.07
MediaMarkt;spain;EURO;2742.0;164.0;37.0;sat;73747.61
Saturn;italy;EURO;2013.0;582.0;4.0;sat;60208.91
Saturn;greece;EURO;353.0;298.0;31.0;tue;54814.8
MediaMarkt;spain;EURO;883.0;164.0;26.0;wed;59859.76
MediaMarkt;spain;EURO;447.0;164.0;24.0;thu;59584.91
MediaMarkt;switzerland;CHF;250.0;477.0;15.0;mon;54049.0
MediaMarkt;greece;EURO;1813.0;255.0;43.0;N/A;72316.48
Saturn;italy;EURO;493.0;588.0;15.0;tue;50299.98
MediaMarkt;germany;EURO;2292.0;79.0;38.0;fri;56848.92
Saturn;germany;EURO;1810.0;51.0;47.0;wed;66552.76
Saturn;italy;EURO;1507.0;582.0;35.0;fri;55307.88
MediaMarkt;germany;EURO;313.0;74.0;17.0;mon;44879.44
MediaMarkt;germany;EURO;426.0;59.0;50.0;mon;54823.74
MediaMarkt;switzerland;CHF;347.0;477.0;51.0;mon;54933.15
MediaMarkt;austria;EURO;350.0;339.0;8.0;thu;48601.51
Saturn;netherlands;EURO;364.0;698.0;4.0;tue;54376.44
Saturn;netherlands;EURO;424.0;601.0;34.0;thu;61263.29
MediaMarkt;italy;EURO;2273.0;598.0;41.0;fri;55029.36
Saturn;netherlands;EURO;390.0;698.0;7.0;mon;37432.63
Saturn;germany;EURO;432.0;51.0;18.0;tue;53436.88
Saturn;greece;EURO;2570.0;251.0;41.0;sat;73866.56
MediaMarkt;germany;EURO;1563.0;79.0;4.0;wed;57877.56
Saturn;austria;EURO;853.0;301.0;33.0;wed;60000.39
MediaMarkt;spain;EURO;519.0;100.0;11.0;thu;61776.85
MediaMarkt;switzerland;CHF;311.0;421.0;20.0;mon;49506.38
Saturn;germany;EURO;306.0;51.0;11.0;tue;54437.86
MediaMarkt;netherlands;EURO;296.0;652.0;47.0;mon;62565.09
Saturn;spain;EURO;430.0;187.0;38.0;tue;51332.33
Saturn;germany;EURO;346.0;81.0;19.0;thu;60988.79
MediaMarkt;italy;EURO;478.0;551.0;8.0;thu;56953.24
MediaMarkt;netherlands;EURO;1771.0;645.0;7.0;sat;64178.17
MediaMarkt;italy;EURO;417.0;509.0;22.0;thu;61674.66
MediaMarkt;spain;EURO;2354.0;164.0;32.0;sat;71562.68
Saturn;netherlands;EURO;298.0;601.0;37.0;mon;61678.75
MediaMarkt;switzerland;CHF;345.0;477.0;46.0;mon;60961.26
Saturn;austria;EURO;1665.0;301.0;20.0;wed;62734.23
Saturn;italy;EURO;0.0;582.0;43.0;sun;0.0
MediaMarkt;switzerland;CHF;331.0;477.0;29.0;tue;52433.96
MediaMarkt;greece;EURO;1412.0;255.0;11.0;wed;60161.05
MediaMarkt;netherlands;EURO;809.0;645.0;25.0;wed;58706.68
MediaMarkt;spain;EURO;0.0;100.0;42.0;sun;0.0
MediaMarkt;greece;EURO;526.0;255.0;47.0;thu;58648.34
MediaMarkt;greece;EURO;537.0;222.0;22.0;thu;59238.45
MediaMarkt;switzerland;CHF;2356.0;408.0;34.0;fri;66708.52
MediaMarkt;germany;EURO;1518.0;14.0;36.0;fri;56095.98
MediaMarkt;italy;EURO;2220.0;509.0;27.0;sat;75148.57
MediaMarkt;greece;EURO;283.0;222.0;3.0;mon;54712.05
Saturn;spain;EURO;1001.0;112.0;23.0;wed;65868.63
MediaMarkt;netherlands;EURO;362.0;694.0;24.0;tue;52630.79
MediaMarkt;spain;EURO;1340.0;142.0;16.0;wed;66622.69
Saturn;spain;EURO;1551.0;108.0;28.0;wed;62612.06
MediaMarkt;netherlands;EURO;208.0;608.0;41.0;mon;47449.24
MediaMarkt;germany;EURO;381.0;97.0;23.0;mon;50000.32
MediaMarkt;germany;EURO;264.0;14.0;46.0;mon;52072.74
MediaMarkt;switzerland;CHF;2066.0;477.0;41.0;fri;62595.52
MediaMarkt;germany;EURO;0.0;56.0;39.0;sun;0.0
MediaMarkt;greece;EURO;1677.0;222.0;15.0;sat;63906.66
MediaMarkt;germany;EURO;531.0;56.0;13.0;tue;53945.44
Saturn;germany;EURO;844.0;51.0;52.0;tue;49381.94
MediaMarkt;greece;EURO;2435.0;255.0;17.0;sat;71349.96
MediaMarkt;italy;EURO;301.0;555.0;32.0;tue;52179.4
MediaMarkt;spain;EURO;272.0;164.0;34.0;mon;52474.43
MediaMarkt;germany;EURO;2156.0;95.0;46.0;sat;74132.0
MediaMarkt;greece;EURO;398.0;222.0;5.0;mon;52292.57
MediaMarkt;italy;EURO;1515.0;530.0;16.0;fri;60214.7
MediaMarkt;austria;EURO;541.0;342.0;34.0;thu;60237.87
MediaMarkt;switzerland;CHF;232.0;421.0;10.0;mon;50497.23
Saturn;germany;EURO;434.0;17.0;31.0;tue;49191.01
MediaMarkt;netherlands;EURO;299.0;645.0;29.0;mon;55688.68
Saturn;spain;EURO;0.0;187.0;18.0;sun;0.0
Saturn;spain;EURO;2552.0;108.0;19.0;sat;64158.99
Saturn;italy;EURO;607.0;582.0;47.0;thu;58426.16
MediaMarkt;spain;EURO;0.0;106.0;15.0;sun;0.0
MediaMarkt;germany;EURO;247.0;52.0;20.0;mon;53044.0
Saturn;austria;EURO;323.0;333.0;8.0;tue;52488.88
MediaMarkt;austria;EURO;210.0;339.0;-999999.0;mon;55125.75
MediaMarkt;greece;EURO;1363.0;240.0;43.0;wed;60738.98
Saturn;austria;EURO;399.0;333.0;20.0;thu;56405.24
Saturn;austria;EURO;1359.0;301.0;51.0;wed;62921.6
MediaMarkt;greece;EURO;0.0;240.0;35.0;sun;0.0
Saturn;austria;EURO;505.0;333.0;6.0;thu;58040.67
MediaMarkt;germany;EURO;0.0;70.0;19.0;sun;0.0
MediaMarkt;italy;EURO;959.0;598.0;26.0;wed;61423.41
MediaMarkt;spain;EURO;2027.0;164.0;43.0;fri;62079.24
Saturn;germany;EURO;0.0;86.0;49.0;sun;0.0
MediaMarkt;switzerland;CHF;580.0;421.0;22.0;tue;59899.21
MediaMarkt;germany;EURO;2511.0;59.0;41.0;sat;76767.3
Saturn;italy;EURO;1721.0;582.0;3.0;wed;64517.36
MediaMarkt;greece;EURO;535.0;255.0;52.0;mon;59538.88
MediaMarkt;italy;EURO;1878.0;530.0;42.0;sat;73984.88
Saturn;austria;EURO;0.0;301.0;27.0;sun;0.0
MediaMarkt;switzerland;CHF;564.0;408.0;44.0;tue;46710.37
MediaMarkt;germany;EURO;362.0;56.0;21.0;mon;60876.16
Saturn;spain;EURO;221.0;187.0;2.0;mon;53964.48
Saturn;germany;EURO;524.0;81.0;34.0;thu;57506.1
Saturn;spain;EURO;288.0;108.0;33.0;mon;55753.75
MediaMarkt;netherlands;EURO;1911.0;694.0;13.0;sat;78763.21
MediaMarkt;germany;EURO;436.0;97.0;2.0;tue;48911.04
